LID,Language,Longitude,Latitude,ISO639.3,Continent,Area,Macrocontinent
2076,Mising,94.83,28.5,mrg,S/SE Asia,Indic,Eurasia
1161,Idu,95.83,29.33,clk,S/SE Asia,Indic,Eurasia
2108,Miju,96,29,mxj,S/SE Asia,Indic,Eurasia
221,Mishmi,96,28.42,mhu,S/SE Asia,Indic,Eurasia
1376,Jugli,96.33,27.5,nst,S/SE Asia,Indic,Eurasia
1377,Lungchang,96.42,27.5,nst,S/SE Asia,Indic,Eurasia
3178,Tutsa,96.5,27.5,tvt,S/SE Asia,Indic,Eurasia
2364,Rawang,97.5,27.5,raw,S/SE Asia,Indic,Eurasia
672,Jingpho,98.33,28,kac,S/SE Asia,Indic,Eurasia
2217,Anong,98.75,27.33,nun,S/SE Asia,Indic,Eurasia
814,Yiddish,23,52,ydd,N-C Asia,Inner Asia,Eurasia
549,Latvian,24,57,lav,N-C Asia,Inner Asia,Eurasia
1890,Lithuanian,24,55,lit,N-C Asia,Inner Asia,Eurasia
1891,Liv,24,56.83,liv,N-C Asia,Inner Asia,Eurasia
700,Saami (North),24,69,sme,N-C Asia,Inner Asia,Eurasia
1726,Karaim,24.92,54.67,kdr,N-C Asia,Inner Asia,Eurasia
78,Finnish,25,62,fin,N-C Asia,Inner Asia,Eurasia
1447,Yiddish (Lithuanian),25,55,ydd,N-C Asia,Inner Asia,Eurasia
1480,Estonian,26,59,est,N-C Asia,Inner Asia,Eurasia
1502,Sign Language Finnish,26,62,fse,N-C Asia,Inner Asia,Eurasia
706,Saami (Inari),27.01,68.54,smn,N-C Asia,Inner Asia,Eurasia
2389,Belorussian,28,54,bel,N-C Asia,Inner Asia,Eurasia
1666,Izhor,29,59,izh,N-C Asia,Inner Asia,Eurasia
705,Saami (Skolt),29.04,69.38,sms,N-C Asia,Inner Asia,Eurasia
2696,Votic,30,59.5,vot,N-C Asia,Inner Asia,Eurasia
1814,Karelian,32,64,krl,N-C Asia,Inner Asia,Eurasia
708,Saami (Akkala),32.45,67.3,sia,N-C Asia,Inner Asia,Eurasia
2660,Ukrainian,33,49,ukr,N-C Asia,Inner Asia,Eurasia
2689,Veps,35,60,vep,N-C Asia,Inner Asia,Eurasia
709,Saami (Kildin),37,67,sjd,N-C Asia,Inner Asia,Eurasia
2677,Urum,37.55,47.12,uum,N-C Asia,Inner Asia,Eurasia
2376,Romani (North Russian),38,60,rom,N-C Asia,Inner Asia,Eurasia
340,Russian,38,56,rus,N-C Asia,Inner Asia,Eurasia
2858,Russian (Old),38,56,orv,N-C Asia,Inner Asia,Eurasia
707,Saami (Ter),39.39,67.14,sjt,N-C Asia,Inner Asia,Eurasia
1957,Mordvin (Moksha),44,54,mdf,N-C Asia,Inner Asia,Eurasia
2383,Sign Language Russian,44,56,rsl,N-C Asia,Inner Asia,Eurasia
1341,Kalmyk,45.4,46.5,xal,N-C Asia,Inner Asia,Eurasia
2120,Mordvin (Erzya),45.5,53,myv,N-C Asia,Inner Asia,Eurasia
1371,Tatar-Noghay (Alabugat),45.67,47.42,nog,N-C Asia,Inner Asia,Eurasia
1370,Noghay (Karagash),47.25,47.5,nog,N-C Asia,Inner Asia,Eurasia
57,Chuvash,47.5,55.5,chv,N-C Asia,Inner Asia,Eurasia
608,Mari,48,56.6,chm,N-C Asia,Inner Asia,Eurasia
1928,Mari (Meadow),48,57,mhr,N-C Asia,Inner Asia,Eurasia
1372,Tatar (Yurt),48.5,46.33,nog,N-C Asia,Inner Asia,Eurasia
1432,Tatar (Mishar),49,55.5,tat,N-C Asia,Inner Asia,Eurasia
2630,Tatar,49.5,56,tat,N-C Asia,Inner Asia,Eurasia
139,Komi (Zyrian),50,62,kpv,N-C Asia,Inner Asia,Eurasia
679,Udmurt,52.5,57.5,udm,N-C Asia,Inner Asia,Eurasia
717,Komi (Permyak),54.5,59.5,koi,N-C Asia,Inner Asia,Eurasia
1350,Yazva,55,65,kpv,N-C Asia,Inner Asia,Eurasia
1094,Bashkir,58,53,bak,N-C Asia,Inner Asia,Eurasia
2078,Mari (Hill),58,57,mrj,N-C Asia,Inner Asia,Eurasia
2534,Turkmen,58,40,tuk,N-C Asia,Inner Asia,Eurasia
1695,Karakalpak,60,43,kaa,N-C Asia,Inner Asia,Eurasia
2900,Avestan,61,41,ave,N-C Asia,Inner Asia,Eurasia
680,Mansi,62,62,mns,N-C Asia,Inner Asia,Eurasia
681,Khanty,65,65,kca,N-C Asia,Inner Asia,Eurasia
716,Nenets (Forest),65.31,57.09,yrk,N-C Asia,Inner Asia,Eurasia
805,Uzbek,66,39,uzb,N-C Asia,Inner Asia,Eurasia
3243,Pashto (Northern),67,33,pbu,N-C Asia,Inner Asia,Eurasia
1705,Kazakh,70,50,kaz,N-C Asia,Inner Asia,Eurasia
205,Nenets (Tundra),72,69,yrk,N-C Asia,Inner Asia,Eurasia
2845,Dungan,74.46,42.53,dng,N-C Asia,Inner Asia,Eurasia
1725,Kirghiz,75,42,kir,N-C Asia,Inner Asia,Eurasia
861,Aynu,76,39.5,aib,N-C Asia,Inner Asia,Eurasia
1342,Kalmyk (Issyk-Kul),78.33,42.42,xal,N-C Asia,Inner Asia,Eurasia
1431,Tatar (Baraba),78.33,55.33,tat,N-C Asia,Inner Asia,Eurasia
2977,Sibe,81,43.59,sjo,N-C Asia,Inner Asia,Eurasia
2393,Selkup,82,65,sel,N-C Asia,Inner Asia,Eurasia
301,Tocharian,83,41,tokh,N-C Asia,Inner Asia,Eurasia
3005,Enets (Tundra),83.56,71.7,enh,N-C Asia,Inner Asia,Eurasia
713,Enets (Forest),86.5,67.5,enf,N-C Asia,Inner Asia,Eurasia
880,Altai (Southern),87,51,alt,N-C Asia,Inner Asia,Eurasia
129,Ket,87,64,ket,N-C Asia,Inner Asia,Eurasia
1153,Shor,88,53,cjs,N-C Asia,Inner Asia,Eurasia
1425,Tibetan (Shigatse),89,29,bod,N-C Asia,Inner Asia,Eurasia
1141,Chulym,89.67,54.33,clw,N-C Asia,Inner Asia,Eurasia
1763,Khakas,90,53,kjh,N-C Asia,Inner Asia,Eurasia
2796,Yugh,90,61,yuu,N-C Asia,Inner Asia,Eurasia
375,Tibetan (Standard Spoken),91,29.5,bod,N-C Asia,Inner Asia,Eurasia
691,Tibetan (Lhasa),91.1,29.65,bod,N-C Asia,Inner Asia,Eurasia
2824,Tibetan (Classical),91.5,29.83,xct,N-C Asia,Inner Asia,Eurasia
1424,Tibetan (Modern Literary),91.5,29.83,bod,N-C Asia,Inner Asia,Eurasia
2746,Kamass,92,52,xas,N-C Asia,Inner Asia,Eurasia
2172,Nganasan,93,71,nio,N-C Asia,Inner Asia,Eurasia
777,Kott,94,57,zko,N-C Asia,Inner Asia,Eurasia
387,Tuva,95,52,tyv,N-C Asia,Inner Asia,Eurasia
1351,Dolgan,98,71.25,dlg,N-C Asia,Inner Asia,Eurasia
719,Tofa (Karagas),98,53.75,kim,N-C Asia,Inner Asia,Eurasia
611,Uighur,98,43.6,uig,N-C Asia,Inner Asia,Eurasia
723,Tibetan (Dege),98.4,31.5,khg,N-C Asia,Inner Asia,Eurasia
3151,Khams (Tibetan),98.58,31.83,khg,N-C Asia,Inner Asia,Eurasia
2798,Shira Yughur,99,38,yuy,N-C Asia,Inner Asia,Eurasia
2766,Saryg Yughur,99.75,38.75,ybe,N-C Asia,Inner Asia,Eurasia
838,Amdo,100,35,adx,N-C Asia,Inner Asia,Eurasia
2016,Mangghuer,102,36,mjg,N-C Asia,Inner Asia,Eurasia
2285,Baonan,102.5,36,peh,N-C Asia,Inner Asia,Eurasia
2445,Salar,103,35,slr,N-C Asia,Inner Asia,Eurasia
188,Mongolian (Khalkha),105,47,khk,N-C Asia,Inner Asia,Eurasia
2895,Mongolian (Peripheral),105,47,mvf,N-C Asia,Inner Asia,Eurasia
1095,Buriat,108,52,bua,N-C Asia,Inner Asia,Eurasia
791,Khamnigan,117,49,mon,N-C Asia,Inner Asia,Eurasia
1288,Solon,120,48,evn,N-C Asia,Inner Asia,Eurasia
1416,Dagur,124,48,dta,N-C Asia,Inner Asia,Eurasia
1339,Kirghiz (Fu-Yu),124.42,47.75,kir,N-C Asia,Inner Asia,Eurasia
527,Evenki,125,56,evn,N-C Asia,Inner Asia,Eurasia
2015,Manchu,127.5,49.5,mnc,N-C Asia,Inner Asia,Eurasia
1690,Jurchen,130,47,juc,N-C Asia,Inner Asia,Eurasia
2662,Yakut,130,62,sah,N-C Asia,Inner Asia,Eurasia
2797,Yukagir (Kolyma),150.83,65.75,yux,N-C Asia,Inner Asia,Eurasia
738,Even,151.18,59.37,eve,N-C Asia,Inner Asia,Eurasia
423,Yukagir (Tundra),160,69,ykg,N-C Asia,Inner Asia,Eurasia
1446,Yiddish (Bessarabian),28.5,47,ydd,W and SW Eurasia,Inner Asia,Eurasia
1516,Gagauz,28.67,46.33,gag,W and SW Eurasia,Inner Asia,Eurasia
1398,Moldavian,29,47,ron,W and SW Eurasia,Inner Asia,Eurasia
1181,Tatar (Crimean),34.08,45,crh,W and SW Eurasia,Inner Asia,Eurasia
1444,Krymchak,34.25,45,jct,W and SW Eurasia,Inner Asia,Eurasia
2788,Yup’ik (Sirenik),-174,64.5,ysr,N-C Asia,N Coast Asia,Eurasia
203,Naukan,-172,66,ynk,N-C Asia,N Coast Asia,Eurasia
1284,Yup’ik (Saint Lawrence Island),-170.5,63.5,ess,N-C Asia,N Coast Asia,Eurasia
18,Aleut,-166,54,ale,N-C Asia,N Coast Asia,Eurasia
1218,Aleut (Eastern),-164,54.75,ale,N-C Asia,N Coast Asia,Eurasia
3172,Okinawan (Shuri),127.5,26.5,ryu,N-C Asia,N Coast Asia,Eurasia
141,Korean,128,37.5,kor,N-C Asia,N Coast Asia,Eurasia
1842,Sign Language South Korean,128,37,kvk,N-C Asia,N Coast Asia,Eurasia
2657,Udihe,136.25,47.67,ude,N-C Asia,N Coast Asia,Eurasia
201,Nanai,137,49.5,gld,N-C Asia,N Coast Asia,Eurasia
2239,Oroch,137.5,50.33,oac,N-C Asia,N Coast Asia,Eurasia
2153,Negidal,139,53,neg,N-C Asia,N Coast Asia,Eurasia
1689,Sign Language Japanese,139,36,jsl,N-C Asia,N Coast Asia,Eurasia
118,Japanese,140,37,jpn,N-C Asia,N Coast Asia,Eurasia
2663,Ulcha,140.33,52.25,ulc,N-C Asia,N Coast Asia,Eurasia
433,Nivkh,142,53.33,niv,N-C Asia,N Coast Asia,Eurasia
1369,Nivkh (South Sakhalin),142.5,47,niv,N-C Asia,N Coast Asia,Eurasia
12,Ainu,143,43,ain,N-C Asia,N Coast Asia,Eurasia
2238,Orok,143.5,49.5,oaa,N-C Asia,N Coast Asia,Eurasia
116,Itelmen,157.5,57,itl,N-C Asia,N Coast Asia,Eurasia
879,Alutor,165,61,alr,N-C Asia,N Coast Asia,Eurasia
1808,Koryak,167,61,kpy,N-C Asia,N Coast Asia,Eurasia
56,Chukchi,170,67,ckt,N-C Asia,N Coast Asia,Eurasia
612,Yup’ik (Siberian),172,64,ess,N-C Asia,N Coast Asia,Eurasia
1813,Kerek,175,62.25,krk,N-C Asia,N Coast Asia,Eurasia
2528,Tagbanwa (Aborlan),118.5,9.5,tbw,S/SE Asia,Oceania,Eurasia
1077,Batak,119.08,10.25,bya,S/SE Asia,Oceania,Eurasia
1495,Siraiya,120.25,23,fos,S/SE Asia,Oceania,Eurasia
2314,Pangasinan,120.33,15.92,pag,S/SE Asia,Oceania,Eurasia
2310,Kapampangan,120.5,15.33,pam,S/SE Asia,Oceania,Eurasia
1786,Kankanay,120.58,16.75,kne,S/SE Asia,Oceania,Eurasia
3116,Pazeh,120.74,24.26,uun,S/SE Asia,Oceania,Eurasia
2625,Tsou,120.75,23.5,tsu,S/SE Asia,Oceania,Eurasia
2970,Saaroa,120.77,23.17,sxr,S/SE Asia,Oceania,Eurasia
1853,Karao,120.83,16.5,kyj,S/SE Asia,Oceania,Eurasia
327,Paiwan,120.83,22.5,pwn,S/SE Asia,Oceania,Eurasia
1397,Rukai,120.83,22.83,dru,S/SE Asia,Oceania,Eurasia
1043,Bontok,120.92,17.08,bnc,S/SE Asia,Oceania,Eurasia
2481,Thao,120.92,23.88,ssf,S/SE Asia,Oceania,Eurasia
1644,Ilocano,121,16,ilo,S/SE Asia,Oceania,Eurasia
1652,Isnag,121,18.25,isd,S/SE Asia,Oceania,Eurasia
2622,Sign Language Taiwanese,121,24,tss,S/SE Asia,Oceania,Eurasia
362,Tagalog,121,15,tgl,S/SE Asia,Oceania,Eurasia
2616,Tausug,121,6,tsg,S/SE Asia,Oceania,Eurasia
1637,Ifugao (Batad),121.08,16.83,ifb,S/SE Asia,Oceania,Eurasia
3115,Bunun,121.12,24.02,bnn,S/SE Asia,Oceania,Eurasia
2959,Puyuma,121.13,22.75,puy,S/SE Asia,Oceania,Eurasia
1039,Balangao,121.17,17.17,blw,S/SE Asia,Oceania,Eurasia
1613,Hanunóo,121.25,12.33,hnn,S/SE Asia,Oceania,Eurasia
882,Amis,121.33,23.33,ami,S/SE Asia,Oceania,Eurasia
2521,Atayal,121.33,24.5,tay,S/SE Asia,Oceania,Eurasia
2614,Seediq,121.42,24.17,trv,S/SE Asia,Oceania,Eurasia
1659,Itawis,121.5,17.75,itv,S/SE Asia,Oceania,Eurasia
2782,Yami,121.5,22,tao,S/SE Asia,Oceania,Eurasia
1634,Ibanag,121.67,17.5,ibg,S/SE Asia,Oceania,Eurasia
854,Agta (Central),121.83,17.97,agt,S/SE Asia,Oceania,Eurasia
1329,Ivatan (Southern),121.83,20.33,ivv,S/SE Asia,Oceania,Eurasia
2480,Sama (Balangingi),121.83,6.17,sse,S/SE Asia,Oceania,Eurasia
1294,Dumagat (Casiguran),122,16.33,dgc,S/SE Asia,Oceania,Eurasia
1662,Ivatan,122,20.5,ivv,S/SE Asia,Oceania,Eurasia
2776,Yakan,122,6.5,yka,S/SE Asia,Oceania,Eurasia
3134,Agta (Dupaninan),122.08,18,duo,S/SE Asia,Oceania,Eurasia
1124,Chavacano,122.08,7,cbk,S/SE Asia,Oceania,Eurasia
870,Aklanon,122.33,11.58,akl,S/SE Asia,Oceania,Eurasia
1607,Hiligaynon,123,10.25,hil,S/SE Asia,Oceania,Eurasia
1032,Bikol,123.5,13.33,bik,S/SE Asia,Oceania,Eurasia
1133,Cebuano,124,10,ceb,S/SE Asia,Oceania,Eurasia
2576,Tiruray,124.17,6.75,tiy,S/SE Asia,Oceania,Eurasia
484,Maranao,124.25,7.83,mrw,S/SE Asia,Oceania,Eurasia
1958,Magindanao,124.5,6.83,mdh,S/SE Asia,Oceania,Eurasia
2526,Tboli,124.5,6.17,tbl,S/SE Asia,Oceania,Eurasia
1935,Manobo (Western Bukidnon),124.75,7.67,mbb,S/SE Asia,Oceania,Eurasia
1030,Binukid,124.83,8.25,bkd,S/SE Asia,Oceania,Eurasia
1943,Kulamanen,125,7.75,mbt,S/SE Asia,Oceania,Eurasia
2740,Waray-Waray,125,12,war,S/SE Asia,Oceania,Eurasia
1022,Bilaan,125.33,6,bps,S/SE Asia,Oceania,Eurasia
2038,Mamanwa,125.5,9.42,mmn,S/SE Asia,Oceania,Eurasia
491,Malagasy,47,-20,mlg,S/SE Asia,Southeast Asia,Eurasia
1186,Seychelles Creole,55.5,-4.75,crs,S/SE Asia,Southeast Asia,Eurasia
1975,Mauritian Creole,57.5,-20.33,mfe,S/SE Asia,Southeast Asia,Eurasia
2457,Dhivehi,73.5,4.17,div,S/SE Asia,Southeast Asia,Eurasia
1,Great Andamanese,92.4,12,gac,S/SE Asia,Southeast Asia,Eurasia
2,Onge,92.42,10.75,oon,S/SE Asia,Southeast Asia,Eurasia
827,Aka-Biada,92.5,11.67,abj,S/SE Asia,Southeast Asia,Eurasia
899,Jarawa (Andamans),92.58,12,anq,S/SE Asia,Southeast Asia,Eurasia
873,Aka-Kede,92.75,12.75,akx,S/SE Asia,Southeast Asia,Eurasia
3171,Ralte,92.75,23.75,ral,S/SE Asia,Southeast Asia,Eurasia
912,A-Pucikwar,92.83,12.17,apq,S/SE Asia,Southeast Asia,Eurasia
1914,Mizo (Lushai),92.83,23.17,lus,S/SE Asia,Southeast Asia,Eurasia
829,Aka-Cari,93,13.5,aci,S/SE Asia,Southeast Asia,Eurasia
44,Car,93,9,caq,S/SE Asia,Southeast Asia,Eurasia
1611,Hmar,93,24.17,hmr,S/SE Asia,Southeast Asia,Eurasia
2077,Chin (Mara),93.17,23,mrh,S/SE Asia,Southeast Asia,Eurasia
2280,Paite,93.17,24,pck,S/SE Asia,Southeast Asia,Eurasia
3334,Maram Naga,93.5,25.17,nma,S/SE Asia,Southeast Asia,Eurasia
2236,Naga (Zeme),93.5,25.17,nzm,S/SE Asia,Southeast Asia,Eurasia
1365,Nancowry,93.5,8.05,ncb,S/SE Asia,Southeast Asia,Eurasia
1195,Chin (Tiddim),93.67,23.33,ctd,S/SE Asia,Southeast Asia,Eurasia
154,Hakka Lai,93.67,22.67,cnh,S/SE Asia,Southeast Asia,Eurasia
3175,Shompen,93.75,7,sii,S/SE Asia,Southeast Asia,Eurasia
2142,Nicobarese,93.83,7,nik,S/SE Asia,Southeast Asia,Eurasia
2540,Thadou,93.92,24.42,tcz,S/SE Asia,Southeast Asia,Eurasia
1193,Chin (Siyin),94,23.83,csy,S/SE Asia,Southeast Asia,Eurasia
3333,Liangmai Naga,94,24.83,njn,S/SE Asia,Southeast Asia,Eurasia
501,Meithei,94,24.75,mni,S/SE Asia,Southeast Asia,Eurasia
2128,Naga Pidgin,94,25.67,nag,S/SE Asia,Southeast Asia,Eurasia
2180,Rongmei Naga,94,24.83,nbu,S/SE Asia,Southeast Asia,Eurasia
3338,Anal,94.17,24.25,anm,S/SE Asia,Southeast Asia,Eurasia
2609,Tarao,94.17,24.25,tro,S/SE Asia,Southeast Asia,Eurasia
2177,Lotha,94.25,26.5,njh,S/SE Asia,Southeast Asia,Eurasia
2139,Naga (Mao),94.33,25.5,nbi,S/SE Asia,Southeast Asia,Eurasia
3336,Daai Chin,94.39,20.29,dao,S/SE Asia,Southeast Asia,Eurasia
3279,Mün Chin,94.39,20.29,mwq,S/SE Asia,Southeast Asia,Eurasia
625,Naga (Angami),94.5,25.67,njm,S/SE Asia,Southeast Asia,Eurasia
2186,Naga (Tangkhul),94.5,25,nmf,S/SE Asia,Southeast Asia,Eurasia
2206,Sema,94.5,26,nsm,S/SE Asia,Southeast Asia,Eurasia
2178,Ao,94.67,26.58,njo,S/SE Asia,Southeast Asia,Eurasia
2137,Chang,94.75,26.33,nbc,S/SE Asia,Southeast Asia,Eurasia
9,Acehnese,95.5,5.5,ace,S/SE Asia,Southeast Asia,Eurasia
2176,Nocte,95.5,27,njb,S/SE Asia,Southeast Asia,Eurasia
463,Burmese,96,21,mya,S/SE Asia,Southeast Asia,Eurasia
2437,Sikule,96,2.67,skh,S/SE Asia,Southeast Asia,Eurasia
2452,Simeulue,96.25,2.5,smr,S/SE Asia,Southeast Asia,Eurasia
2278,Palaung,96.67,22.67,pll,S/SE Asia,Southeast Asia,Eurasia
1091,Karen (Bwe),97,19.5,bwe,S/SE Asia,Southeast Asia,Eurasia
1466,Kayah Li (Western),97.3,19,kyu,S/SE Asia,Southeast Asia,Eurasia
3287,Kayan Lahwi,97.41,19.52,pdu,S/SE Asia,Southeast Asia,Eurasia
1588,Gayo,97.5,4.5,gay,S/SE Asia,Southeast Asia,Eurasia
226,Karen (Sgaw),97.5,17.5,ksw,S/SE Asia,Southeast Asia,Eurasia
538,Kayah Li (Eastern),97.5,19,eky,S/SE Asia,Southeast Asia,Eurasia
2173,Nias,97.75,1,nia,S/SE Asia,Southeast Asia,Eurasia
1078,Alas,97.83,3.67,btz,S/SE Asia,Southeast Asia,Eurasia
3276,Pela,97.92,24.21,bxd,S/SE Asia,Southeast Asia,Eurasia
1889,Lisu,98,26,lis,S/SE Asia,Southeast Asia,Eurasia
2433,Shan,98,22,shn,S/SE Asia,Southeast Asia,Eurasia
225,Lahu,98.17,20,lhu,S/SE Asia,Southeast Asia,Eurasia
545,Koro Batak,98.25,3.25,btx,S/SE Asia,Southeast Asia,Eurasia
2675,Urak Lawoi',98.33,8,urk,S/SE Asia,Southeast Asia,Eurasia
3272,Zaiwa,98.36,24.17,atb,S/SE Asia,Southeast Asia,Eurasia
831,Achang,98.5,25,acn,S/SE Asia,Southeast Asia,Eurasia
1996,Maru,98.5,23.5,mhx,S/SE Asia,Southeast Asia,Eurasia
3293,Lashi,98.55,26.1,lsi,S/SE Asia,Southeast Asia,Eurasia
3315,Hkongso,98.59,23.34,anl,S/SE Asia,Southeast Asia,Eurasia
968,Batak (Toba),99,2.5,bbc,S/SE Asia,Southeast Asia,Eurasia
2106,Mentawai,99,-1.5,mwv,S/SE Asia,Southeast Asia,Eurasia
2215,Nusu,99,26.75,nuf,S/SE Asia,Southeast Asia,Eurasia
2347,Phlong,99,15,pww,S/SE Asia,Southeast Asia,Eurasia
1765,Karen (Pwo),99.17,13,kjp,S/SE Asia,Southeast Asia,Eurasia
2332,Parauk,99.5,23.25,prk,S/SE Asia,Southeast Asia,Eurasia
470,Akha,99.83,21.83,ahk,S/SE Asia,Southeast Asia,Eurasia
2298,Bai,100,26,bca,S/SE Asia,Southeast Asia,Eurasia
1019,Bisu,100,19.75,bzi,S/SE Asia,Southeast Asia,Eurasia
3152,Khün,100,21,kkh,S/SE Asia,Southeast Asia,Eurasia
2138,Naxi,100,27.5,nxq,S/SE Asia,Southeast Asia,Eurasia
3300,Mpi,100.21,18.17,mpz,S/SE Asia,Southeast Asia,Eurasia
2774,Lalo,100.25,25,ywt,S/SE Asia,Southeast Asia,Eurasia
2047,Mon,100.5,14.83,mnw,S/SE Asia,Southeast Asia,Eurasia
1746,Lü,100.67,22,khb,S/SE Asia,Southeast Asia,Eurasia
3301,Yongning Na,100.9,27.8,nru,S/SE Asia,Southeast Asia,Eurasia
3290,Lahu Shi,100.97,21.21,lhi,S/SE Asia,Southeast Asia,Eurasia
2069,Minangkabau,101,-1,min,S/SE Asia,Southeast Asia,Eurasia
2074,Mlabri (Minor),101,18.5,mra,S/SE Asia,Southeast Asia,Eurasia
223,Pumi,101,28,pus,S/SE Asia,Southeast Asia,Eurasia
2621,Sign Language Thai,101,15,tsq,S/SE Asia,Southeast Asia,Eurasia
374,Thai,101,16,tha,S/SE Asia,Southeast Asia,Eurasia
1684,Youle Jinuo,101,22,jiu,S/SE Asia,Southeast Asia,Eurasia
3288,Kucong,101.25,22.26,lkc,S/SE Asia,Southeast Asia,Eurasia
3294,Lipo,101.3,25.23,lpo,S/SE Asia,Southeast Asia,Eurasia
3346,Lolopo,101.3,25.23,ycl,S/SE Asia,Southeast Asia,Eurasia
3345,Phola,101.3,25.23,ypg,S/SE Asia,Southeast Asia,Eurasia
3344,Phuza,101.3,25.23,ypz,S/SE Asia,Southeast Asia,Eurasia
3343,Ugong,101.3,25.23,ugo,S/SE Asia,Southeast Asia,Eurasia
3342,Wusa Nasu,101.3,25.23,yig,S/SE Asia,Southeast Asia,Eurasia
1682,Jahai,101.5,5.75,jhi,S/SE Asia,Southeast Asia,Eurasia
1987,Mah Meri,101.5,2.83,mhe,S/SE Asia,Southeast Asia,Eurasia
371,Temiar,101.5,5,tea,S/SE Asia,Southeast Asia,Eurasia
1125,Nyah Kur (Tha Pong),101.67,15.67,cbn,S/SE Asia,Southeast Asia,Eurasia
2408,Semai,101.67,4.33,sea,S/SE Asia,Southeast Asia,Eurasia
1358,Malay (Kuala Lumpur),101.7,3.17,zlm,S/SE Asia,Southeast Asia,Eurasia
3281,Kaduo,101.74,22.3,ktp,S/SE Asia,Southeast Asia,Eurasia
3341,Zhaba,101.84,32.18,zhb,S/SE Asia,Southeast Asia,Eurasia
3284,Enu,101.85,22.95,enu,S/SE Asia,Southeast Asia,Eurasia
541,Khmu,102,21,kjg,S/SE Asia,Southeast Asia,Eurasia
613,Malay,102,3,zsm,S/SE Asia,Southeast Asia,Eurasia
3194,Chong,102.12,12.75,cog,S/SE Asia,Southeast Asia,Eurasia
3280,Guiqiong,102.13,30.48,gqi,S/SE Asia,Southeast Asia,Eurasia
1474,Enggano,102.25,-5.42,eno,S/SE Asia,Southeast Asia,Eurasia
3313,Tangut,102.25,38.89,txg,S/SE Asia,Southeast Asia,Eurasia
2809,Malay (Ulu Muar),102.5,2.67,zmi,S/SE Asia,Southeast Asia,Eurasia
2365,Rejang,102.5,-3.42,rej,S/SE Asia,Southeast Asia,Eurasia
722,Qiang (Northern),102.67,32,cng,S/SE Asia,Southeast Asia,Eurasia
1251,Kunming,102.75,25,cmn,S/SE Asia,Southeast Asia,Eurasia
663,Drung,103,25.5,duu,S/SE Asia,Southeast Asia,Eurasia
1612,Hani,103,23,hni,S/SE Asia,Southeast Asia,Eurasia
2194,Lao,103,18,lao,S/SE Asia,Southeast Asia,Eurasia
566,Semelai,103,3,sza,S/SE Asia,Southeast Asia,Eurasia
3270,Axi Yi,103.71,24.6,yix,S/SE Asia,Southeast Asia,Eurasia
3285,Hlepho Phowa,103.73,23.59,yhl,S/SE Asia,Southeast Asia,Eurasia
1885,Laha,103.92,21.58,lha,S/SE Asia,Southeast Asia,Eurasia
2344,Ksingmul,104,21.08,puo,S/SE Asia,Southeast Asia,Eurasia
2771,Sichuan Yi,104,24,iii,S/SE Asia,Southeast Asia,Eurasia
3274,Azha,104.15,23.9,aza,S/SE Asia,Southeast Asia,Eurasia
1069,Bru (Western),104.75,16.75,brv,S/SE Asia,Southeast Asia,Eurasia
2436,Saek,104.75,17.42,skb,S/SE Asia,Southeast Asia,Eurasia
2164,Yay,104.75,22.42,pcc,S/SE Asia,Southeast Asia,Eurasia
1870,Lachi,104.83,22.67,lbt,S/SE Asia,Southeast Asia,Eurasia
2692,Kayu Agung,104.92,-3.17,kge,S/SE Asia,Southeast Asia,Eurasia
614,Cambodian,105,12.5,khm,S/SE Asia,Southeast Asia,Eurasia
500,Hmong Njua,105,28,hnj,S/SE Asia,Southeast Asia,Eurasia
1893,Lampung,105,-5,ljp,S/SE Asia,Southeast Asia,Eurasia
2107,Miao (White),105,26,mww,S/SE Asia,Southeast Asia,Eurasia
2092,Muong,105.08,20.5,mtq,S/SE Asia,Southeast Asia,Eurasia
1146,Cham (Western),105.5,12,cja,S/SE Asia,Southeast Asia,Eurasia
1068,Bru (Eastern),106,17.33,bru,S/SE Asia,Southeast Asia,Eurasia
496,Indonesian,106,0,ind,S/SE Asia,Southeast Asia,Eurasia
1869,Loven,106.33,15,lbo,S/SE Asia,Southeast Asia,Eurasia
2220,Nung (Vietnam),106.42,21.92,nut,S/SE Asia,Southeast Asia,Eurasia
494,Vietnamese,106.5,10.5,vie,S/SE Asia,Southeast Asia,Eurasia
1325,Indonesian (Jakarta),106.75,-6.17,ind,S/SE Asia,Southeast Asia,Eurasia
2489,Stieng,106.75,11.83,sti,S/SE Asia,Southeast Asia,Eurasia
2468,Sapuan,106.83,15.17,spu,S/SE Asia,Southeast Asia,Eurasia
998,Betawi,107,-6.5,bew,S/SE Asia,Southeast Asia,Eurasia
182,Cao Miao,107,27,cov,S/SE Asia,Southeast Asia,Eurasia
1081,Punu,107,24,bwx,S/SE Asia,Southeast Asia,Eurasia
2497,Sundanese,107,-7,sun,S/SE Asia,Southeast Asia,Eurasia
2268,Pacoh,107.08,16.42,pac,S/SE Asia,Southeast Asia,Eurasia
2266,Oi,107.17,14.83,oyb,S/SE Asia,Southeast Asia,Eurasia
1061,Brao,107.5,14.17,brb,S/SE Asia,Southeast Asia,Eurasia
1139,Chrau,107.5,10.75,crw,S/SE Asia,Southeast Asia,Eurasia
1594,Halang,107.5,14.5,hal,S/SE Asia,Southeast Asia,Eurasia
